onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,phrase_id,phrase_begin,chorus_id,chord,form,idea
108.220408163,0.102040816327,4,2,87,3,2,0.277551020408,"""4/4""",68,18,0,3,Gb-7,B1,#lick
108.489795918,0.0448979591837,4,6,87,4,5,0.277551020408,"""4/4""",67,18,0,3,Gb-7,B1,#lick
108.540816327,0.0775510204082,4,6,87,4,6,0.277551020408,"""4/4""",65,18,0,3,Gb-7,B1,#lick
108.771428571,0.110204081633,4,2,88,1,2,0.274467120181,"""4/4""",61,18,0,3,Ab7,B1,#lick
109.036734694,0.138775510204,4,2,88,2,2,0.274467120181,"""4/4""",63,18,0,3,Ab7,B1,#lick
109.310204082,0.102040816327,4,2,88,3,2,0.284444444444,"""4/4""",65,18,0,3,Ab7,B1,#lick
109.595918367,0.0938775510204,4,2,88,4,2,0.284444444444,"""4/4""",68,18,0,3,Ab7,B1,#lick
109.889795918,0.0897959183673,4,2,89,1,2,0.268480725624,"""4/4""",61,18,0,3,Fm7b5,A3,#lick
110.159183673,0.155102040816,4,2,89,2,2,0.268480725624,"""4/4""",63,18,0,3,Fm7b5,A3,#lick
110.457142857,0.163265306122,4,4,89,3,4,0.275056689342,"""4/4""",65,18,0,3,Fm7b5,A3,#lick
110.828571429,0.151020408163,4,1,90,1,1,0.279750566893,"""4/4""",68,18,0,3,Bb79b,A3,#lick
111.179591837,0.14693877551,4,2,90,2,2,0.279750566893,"""4/4""",61,18,0,3,Bb79b,A3,#lick
111.569387755,0.148979591837,4,4,90,3,4,0.283798185941,"""4/4""",63,18,0,3,Bb79b,A3,#lick
112.016326531,0.161224489796,4,2,91,1,2,0.273752834467,"""4/4""",65,18,0,3,Eb-7,A3,#lick
112.523900227,0.432471655329,4,1,91,3,1,0.277936507937,"""4/4""",69,18,0,3,Eb-7,A3,#lick
114.008163265,0.134693877551,4,2,92,4,2,0.277188208617,"""4/4""",68,19,1,3,Ab7,A3,line_w
114.163265306,0.0979591836735,4,1,93,1,1,0.277188208617,"""4/4""",67,19,0,3,Dbo7,A3,line_w
114.465306122,0.10612244898,4,2,93,2,1,0.277188208617,"""4/4""",70,19,0,3,Dbo7,A3,line_w
114.6,0.0775510204082,4,2,93,2,2,0.277188208617,"""4/4""",67,19,0,3,Dbo7,A3,line_w
114.726530612,0.102040816327,4,2,93,3,1,0.273786848073,"""4/4""",63,19,0,3,Dbo7,A3,line_w
114.840816327,0.10612244898,4,2,93,3,2,0.273786848073,"""4/4""",65,19,0,3,Dbo7,A3,line_w
114.967346939,0.10612244898,4,2,93,4,1,0.273786848073,"""4/4""",67,19,0,3,Dbo7,A3,line_w
115.085714286,0.0938775510204,4,2,93,4,2,0.273786848073,"""4/4""",63,19,0,3,Dbo7,A3,line_w
115.236734694,0.114285714286,4,4,94,1,1,0.282040816327,"""4/4""",65,19,0,3,Db6,A3,line_w
115.371428571,0.0816326530612,4,4,94,1,3,0.282040816327,"""4/4""",63,19,0,3,Db6,A3,line_w
115.469387755,0.0734693877551,4,4,94,1,4,0.282040816327,"""4/4""",58,19,0,3,Db6,A3,line_w
115.551020408,0.0530612244898,4,2,94,2,1,0.282040816327,"""4/4""",55,19,0,3,Db6,A3,line_w
115.681632653,0.0979591836735,4,2,94,2,2,0.282040816327,"""4/4""",64,19,0,3,Db6,A3,line_w
115.832653061,0.118367346939,4,6,94,3,2,0.278639455782,"""4/4""",69,19,0,3,Db6,A3,line_w
116.048979592,0.0612244897959,4,6,94,3,6,0.278639455782,"""4/4""",66,19,0,3,Db6,A3,line_w
116.114285714,0.0979591836735,4,2,94,4,1,0.278639455782,"""4/4""",64,19,0,3,Db6,A3,line_w
116.253061224,0.0612244897959,4,2,94,4,2,0.278639455782,"""4/4""",59,19,0,3,Db6,A3,line_w
116.375510204,0.0938775510204,4,6,95,1,1,0.271972789116,"""4/4""",64,19,0,3,Dbo7,A3,line_w
116.469387755,0.122448979592,4,6,95,1,3,0.271972789116,"""4/4""",61,19,0,3,Dbo7,A3,line_w
116.6,0.0489795918367,4,6,95,1,6,0.271972789116,"""4/4""",59,19,0,3,Dbo7,A3,line_w
116.67755102,0.118367346939,4,2,95,2,1,0.271972789116,"""4/4""",57,19,0,3,Dbo7,A3,line_w
116.817346939,0.105102040816,4,2,95,2,2,0.271972789116,"""4/4""",54,19,0,3,Dbo7,A3,line_w
116.950204082,0.11029478458,4,3,95,3,1,0.290952380952,"""4/4""",59,19,0,3,Dbo7,A3,line_w
117.139591837,0.0406349206349,4,3,95,3,3,0.290952380952,"""4/4""",52,19,0,3,Dbo7,A3,line_w
117.193877551,0.0673469387755,4,3,95,4,1,0.290952380952,"""4/4""",54,19,0,3,Dbo7,A3,line_w
117.315918367,0.0696598639456,4,3,95,4,2,0.290952380952,"""4/4""",59,19,0,3,Dbo7,A3,line_w
117.388480726,0.0638548752834,4,3,95,4,3,0.290952380952,"""4/4""",57,19,0,3,Dbo7,A3,line_w
117.519092971,0.0609523809524,4,3,96,1,1,0.267063492063,"""4/4""",59,19,0,3,Db6,A3,line_w
117.588752834,0.0609523809524,4,3,96,1,2,0.267063492063,"""4/4""",58,19,0,3,Db6,A3,line_w
117.655510204,0.0667573696145,4,3,96,1,3,0.267063492063,"""4/4""",70,19,0,3,Db6,A3,line_w
117.73968254,0.0783673469388,4,2,96,2,1,0.267063492063,"""4/4""",65,19,0,3,Db6,A3,line_w
117.864489796,0.119002267574,4,2,96,2,2,0.267063492063,"""4/4""",67,19,0,3,Db6,A3,line_w
117.992199546,0.107392290249,4,3,96,3,1,0.278560090703,"""4/4""",65,19,0,3,Db6,A3,line_w
118.125714286,0.0696598639456,4,3,96,3,2,0.278560090703,"""4/4""",63,19,0,3,Db6,A3,line_w
118.221496599,0.0580498866213,4,3,96,3,3,0.278560090703,"""4/4""",58,19,0,3,Db6,A3,line_w
118.346303855,0.119002267574,4,2,96,4,1,0.278560090703,"""4/4""",63,19,0,3,Db6,A3,line_w
118.4769161,0.0841723356009,4,2,96,4,2,0.278560090703,"""4/4""",61,19,0,3,Db6,A3,line_w
118.575600907,0.0812698412698,4,4,97,1,1,0.269308390023,"""4/4""",58,19,0,4,Fm7b5,A1,line_w
118.700408163,0.0667573696145,4,4,97,1,3,0.269308390023,"""4/4""",54,19,0,4,Fm7b5,A1,line_w
118.793287982,0.0464399092971,4,4,97,1,4,0.269308390023,"""4/4""",52,19,0,4,Fm7b5,A1,line_w
118.891972789,0.0493424036281,4,4,97,2,2,0.269308390023,"""4/4""",56,19,0,4,Fm7b5,A1,line_w
118.961632653,0.0493424036281,4,4,97,2,3,0.269308390023,"""4/4""",54,19,0,4,Fm7b5,A1,line_w
119.04,0.0522448979592,4,4,97,2,4,0.269308390023,"""4/4""",46,19,0,4,Fm7b5,A1,line_w
119.115464853,0.0696598639456,4,4,97,3,1,0.274920634921,"""4/4""",51,19,0,4,Fm7b5,A1,line_w
119.228662132,0.0783673469388,4,4,97,3,3,0.274920634921,"""4/4""",46,19,0,4,Fm7b5,A1,line_w
119.356371882,0.087074829932,4,4,97,3,4,0.274920634921,"""4/4""",44,19,0,4,Fm7b5,A1,line_w
120.224217687,0.13641723356,4,2,98,3,1,0.294058956916,"""4/4""",46,20,1,4,Bb79b,A1,line_w
120.395464853,0.0696598639456,4,2,98,3,2,0.294058956916,"""4/4""",53,20,0,4,Bb79b,A1,line_w
120.488344671,0.211882086168,4,1,98,4,1,0.294058956916,"""4/4""",58,20,0,4,Bb79b,A1,line_w
120.778594104,0.16253968254,4,3,99,1,1,0.275453514739,"""4/4""",70,20,0,4,Bb79b,A1,line_w
120.981768707,0.0812698412698,4,3,99,1,3,0.275453514739,"""4/4""",65,20,0,4,Eb-7,A1,line_w
121.080453515,0.159637188209,4,1,99,2,1,0.275453514739,"""4/4""",58,20,0,4,Eb-7,A1,line_w
121.341678005,0.116099773243,4,2,99,3,1,0.275113378685,"""4/4""",63,20,0,4,Eb-7,A1,line_w
121.507120181,0.119002267574,4,2,99,3,2,0.275113378685,"""4/4""",58,20,0,4,Eb-7,A1,line_w
121.660952381,0.104489795918,4,2,99,4,1,0.275113378685,"""4/4""",63,20,0,4,Eb-7,A1,line_w
121.785759637,0.0957823129252,4,2,99,4,2,0.275113378685,"""4/4""",68,20,0,4,Eb-7,A1,line_w
121.907664399,0.127709750567,4,4,100,1,1,0.285192743764,"""4/4""",68,20,0,4,Ab7,A1,line_w
122.061496599,0.0754648526077,4,4,100,1,3,0.285192743764,"""4/4""",68,20,0,4,Ab7,A1,line_w
122.154376417,0.150929705215,4,4,100,1,4,0.285192743764,"""4/4""",66,20,0,4,Ab7,A1,line_w
122.343038549,0.0986848072562,4,2,100,2,2,0.285192743764,"""4/4""",63,20,0,4,Ab7,A1,line_w
122.453333333,0.16253968254,4,4,100,3,1,0.2720861678,"""4/4""",58,20,0,4,Ab7,A1,line_w
122.70585034,0.197369614512,4,4,100,3,4,0.2720861678,"""4/4""",63,20,0,4,Ab7,A1,lick
122.938049887,0.0783673469388,4,2,100,4,2,0.2720861678,"""4/4""",58,20,0,4,Ab7,A1,lick
123.051247166,0.177052154195,4,1,101,1,1,0.284954648526,"""4/4""",60,20,0,4,Dbo7,A1,lick
123.33569161,0.119002267574,4,1,101,2,1,0.284954648526,"""4/4""",61,20,0,4,Dbo7,A1,lick
123.614331066,0.11029478458,4,1,101,3,1,0.272324263039,"""4/4""",63,20,0,4,Dbo7,A1,lick
123.863945578,0.145124716553,4,1,101,4,1,0.272324263039,"""4/4""",65,20,0,4,Dbo7,A1,lick
124.165804989,0.130612244898,4,3,102,1,1,0.287346938776,"""4/4""",66,20,0,4,Db6,A1,lick
124.351564626,0.0783673469388,4,3,102,1,3,0.287346938776,"""4/4""",68,20,0,4,Db6,A1,lick
124.44154195,0.153832199546,4,2,102,2,1,0.287346938776,"""4/4""",70,20,0,4,Db6,A1,lick
124.609886621,0.127709750567,4,2,102,2,2,0.287346938776,"""4/4""",66,20,0,4,Db6,A1,lick
124.76952381,0.203174603175,4,1,102,3,1,0.290419501134,"""4/4""",65,20,0,4,Db6,A1,lick
124.98430839,0.153832199546,4,2,102,4,1,0.290419501134,"""4/4""",63,20,0,4,Db6,A1,lick
125.172970522,0.124807256236,4,2,102,4,2,0.290419501134,"""4/4""",65,20,0,4,Db6,A1,lick
125.855102041,0.130612244898,4,4,103,3,1,0.284387755102,"""4/4""",71,21,1,4,Db-7,A1,line_w
125.991473923,0.0464399092971,4,4,103,3,3,0.284387755102,"""4/4""",70,21,0,4,Db-7,A1,line_w
126.048979592,0.0795918367347,4,4,103,3,4,0.284387755102,"""4/4""",69,21,0,4,Db-7,A1,line_w
126.145306122,0.107392290249,4,2,103,4,1,0.284387755102,"""4/4""",68,21,0,4,Db-7,A1,line_w
126.296235828,0.089977324263,4,2,103,4,2,0.284387755102,"""4/4""",66,21,0,4,Db-7,A1,line_w
126.406530612,0.104489795918,4,2,104,1,1,0.270045351474,"""4/4""",65,21,0,4,Gb7,A1,line_w
126.542947846,0.113197278912,4,2,104,1,2,0.270045351474,"""4/4""",63,21,0,4,Gb7,A1,line_w
126.685170068,0.107392290249,4,2,104,2,1,0.270045351474,"""4/4""",62,21,0,4,Gb7,A1,line_w
126.839002268,0.0986848072562,4,2,104,2,2,0.270045351474,"""4/4""",59,21,0,4,Gb7,A1,line_w
126.955102041,0.121904761905,4,2,104,3,1,0.274070294785,"""4/4""",58,21,0,4,Gb7,A1,line_w
127.120544218,0.0754648526077,4,2,104,3,2,0.274070294785,"""4/4""",56,21,0,4,Gb7,A1,line_w
127.230839002,0.153832199546,4,2,104,4,1,0.274070294785,"""4/4""",54,21,0,4,Gb7,A1,line_w
127.399183673,0.116099773243,4,2,104,4,2,0.274070294785,"""4/4""",56,21,0,4,Gb7,A1,line_w
127.535600907,0.124807256236,4,3,105,1,1,0.272993197279,"""4/4""",58,21,0,4,Fm7b5,A2,line_w
127.709750567,0.0928798185941,4,3,105,1,3,0.272993197279,"""4/4""",61,21,0,4,Fm7b5,A2,line_w
127.814285714,0.122448979592,4,2,105,2,1,0.272993197279,"""4/4""",58,21,0,4,Fm7b5,A2,line_w
127.962244898,0.0826530612245,4,2,105,2,2,0.272993197279,"""4/4""",59,21,0,4,Fm7b5,A2,line_w
128.055147392,0.165442176871,4,3,105,3,1,0.278639455782,"""4/4""",63,21,0,4,Fm7b5,A2,line_w
128.229297052,0.101587301587,4,3,105,3,3,0.278639455782,"""4/4""",66,21,0,4,Fm7b5,A2,line_w
128.342494331,0.130612244898,4,2,105,4,1,0.278639455782,"""4/4""",67,21,0,4,Fm7b5,A2,line_w
128.493424036,0.0725623582766,4,2,105,4,2,0.278639455782,"""4/4""",69,21,0,4,Fm7b5,A2,line_w
128.574693878,0.153832199546,4,1,106,1,1,0.28768707483,"""4/4""",68,21,0,4,Fm7b5,A2,line_w
129.178412698,0.121904761905,4,2,106,3,1,0.287006802721,"""4/4""",68,21,0,4,Bb79b,A2,lick
129.338049887,0.087074829932,4,2,106,3,2,0.287006802721,"""4/4""",70,21,0,4,Bb79b,A2,lick
129.442539683,0.182857142857,4,3,106,4,1,0.287006802721,"""4/4""",71,21,0,4,Bb79b,A2,lick
129.645714286,0.0696598639456,4,3,106,4,3,0.287006802721,"""4/4""",69,21,0,4,Bb79b,A2,lick
129.732789116,0.116099773243,4,1,107,1,1,0.278639455782,"""4/4""",70,21,0,4,Bb79b,A2,lick
130.226213152,0.0609523809524,4,2,107,2,2,0.278639455782,"""4/4""",65,22,1,4,Eb-7,A2,lick
130.339410431,0.145124716553,4,6,107,3,2,0.287346938776,"""4/4""",68,22,0,4,Eb-7,A2,lick
130.490340136,0.0580498866213,4,6,107,3,5,0.287346938776,"""4/4""",66,22,0,4,Eb-7,A2,lick
130.548390023,0.0464399092971,4,6,107,3,6,0.287346938776,"""4/4""",65,22,0,4,Eb-7,A2,lick
130.618049887,0.142222222222,4,3,107,4,1,0.287346938775,"""4/4""",61,22,0,4,Eb-7,A2,lick
130.815419501,0.0522448979592,4,3,107,4,3,0.287346938775,"""4/4""",58,22,0,4,Eb-7,A2,lick
130.870566893,0.139319727891,4,1,108,1,1,0.282993197279,"""4/4""",62,22,0,4,Eb-7,A2,lick
131.134693878,0.188662131519,4,2,108,2,1,0.282993197279,"""4/4""",65,22,0,4,Ab7,A2,line_w
131.323356009,0.116099773243,4,2,108,2,2,0.282993197279,"""4/4""",63,22,0,4,Ab7,A2,line_w
131.439455782,0.142222222222,4,3,108,3,1,0.278639455782,"""4/4""",58,22,0,4,Ab7,A2,line_w
131.622312925,0.0754648526077,4,3,108,3,3,0.278639455782,"""4/4""",54,22,0,4,Ab7,A2,line_w
131.712290249,0.156734693878,4,2,108,4,1,0.278639455782,"""4/4""",61,22,0,4,Ab7,A2,line_w
131.880634921,0.133514739229,4,2,108,4,2,0.278639455782,"""4/4""",63,22,0,4,Ab7,A2,line_w
132.022857143,0.133514739229,4,2,109,1,1,0.282993197279,"""4/4""",60,22,0,4,Dbo7,A2,line_w
132.162176871,0.104489795918,4,2,109,1,2,0.282993197279,"""4/4""",63,22,0,4,Dbo7,A2,line_w
132.298594104,0.159637188209,4,2,109,2,1,0.282993197279,"""4/4""",60,22,0,4,Dbo7,A2,line_w
132.458231293,0.104489795918,4,2,109,2,2,0.282993197279,"""4/4""",58,22,0,4,Dbo7,A2,line_w
132.606258503,0.107392290249,4,2,109,3,1,0.29410430839,"""4/4""",56,22,0,4,Dbo7,A2,line_w
132.722358277,0.133514739229,4,2,109,3,2,0.29410430839,"""4/4""",63,22,0,4,Dbo7,A2,line_w
132.870385488,0.110294784581,4,2,109,4,1,0.29410430839,"""4/4""",60,22,0,4,Dbo7,A2,line_w
132.980680272,0.159637188209,4,2,109,4,2,0.29410430839,"""4/4""",63,22,0,4,Dbo7,A2,line_w
133.151927438,0.116099773243,4,2,110,1,1,0.271882086168,"""4/4""",60,22,0,4,Db6,A2,line_w
133.297052154,0.087074829932,4,2,110,1,2,0.271882086168,"""4/4""",58,22,0,4,Db6,A2,line_w
133.410249433,0.104489795918,4,2,110,2,1,0.271882086168,"""4/4""",56,22,0,4,Db6,A2,line_w
133.561179138,0.116099773243,4,2,110,2,2,0.271882086168,"""4/4""",63,22,0,4,Db6,A2,line_w
133.685986395,0.148027210884,4,2,110,3,1,0.269931972789,"""4/4""",60,22,0,4,Db6,A2,line_w
133.842721088,0.130612244898,4,2,110,3,2,0.269931972789,"""4/4""",63,22,0,4,Db6,A2,line_w
134.013968254,0.0696598639456,4,1,110,4,1,0.269931972789,"""4/4""",58,22,0,4,Db6,A2,line_w
134.426122449,0.130612244898,4,2,111,1,2,0.287346938775,"""4/4""",63,22,0,4,Ab-7,A2,line_i_hw
134.559637188,0.130612244898,4,2,111,2,1,0.287346938776,"""4/4""",60,22,0,4,Ab-7,A2,line_i_hw
134.693151927,0.11029478458,4,2,111,2,2,0.287346938776,"""4/4""",63,22,0,4,Ab-7,A2,line_i_hw
134.803446712,0.124807256236,4,2,111,3,1,0.269931972789,"""4/4""",61,22,0,4,Ab-7,A2,line_i_hw
134.968888889,0.116099773243,4,2,111,3,2,0.269931972789,"""4/4""",63,22,0,4,Ab-7,A2,line_i_hw
135.087891156,0.127709750567,4,2,111,4,1,0.269931972789,"""4/4""",61,22,0,4,Ab-7,A2,line_i_hw
135.238820862,0.124807256236,4,2,111,4,2,0.269931972789,"""4/4""",63,22,0,4,Ab-7,A2,line_i_hw
135.372335601,0.127709750567,4,2,112,1,1,0.278639455782,"""4/4""",59,22,0,4,Db7,A2,line_i_hw
135.531972789,0.13641723356,4,2,112,1,2,0.278639455782,"""4/4""",63,22,0,4,Db7,A2,line_i_hw
135.674195011,0.104489795918,4,2,112,2,1,0.278639455782,"""4/4""",59,22,0,4,Db7,A2,line_i_hw
135.807709751,0.0986848072562,4,2,112,2,2,0.278639455782,"""4/4""",63,22,0,4,Db7,A2,line_i_hw
135.929614512,0.124807256236,4,2,112,3,1,0.26925170068,"""4/4""",58,22,0,4,Db7,A2,line_i_hw
136.080544218,0.104489795918,4,2,112,3,2,0.26925170068,"""4/4""",63,22,0,4,Db7,A2,line_i_hw
136.193741497,0.113197278912,4,1,112,4,1,0.26925170068,"""4/4""",58,22,0,4,Db7,A2,line_i_hw
136.692970522,0.0957823129252,4,4,113,1,4,0.287755102041,"""4/4""",63,23,1,4,Gm7b5,B1,#line_i_hd
136.797460317,0.139319727891,4,4,113,2,2,0.287755102041,"""4/4""",58,23,0,4,Gm7b5,B1,#line_i_hd
136.936780045,0.107392290249,4,4,113,2,4,0.287755102041,"""4/4""",63,23,0,4,Gm7b5,B1,#line_i_hd
137.081904762,0.116099773243,4,2,113,3,1,0.297154195011,"""4/4""",58,23,0,4,Gm7b5,B1,#line_i_hd
137.227029478,0.116099773243,4,2,113,3,2,0.297154195011,"""4/4""",63,23,0,4,Gm7b5,B1,#line_i_hd
137.360544218,0.113197278912,4,2,113,4,1,0.297154195011,"""4/4""",58,23,0,4,Gm7b5,B1,#line_i_hd
137.488253968,0.121904761905,4,2,113,4,2,0.297154195011,"""4/4""",63,23,0,4,Gm7b5,B1,#line_i_hd
137.621768707,0.113197278912,4,2,114,1,1,0.271099773243,"""4/4""",58,23,0,4,C79b,B1,#line_i_hd
137.752380952,0.11029478458,4,2,114,1,2,0.271099773243,"""4/4""",62,23,0,4,C79b,B1,#line_i_hd
137.865578231,0.130612244898,4,2,114,2,1,0.271099773243,"""4/4""",58,23,0,4,C79b,B1,#line_i_hd
138.02521542,0.107392290249,4,2,114,2,2,0.271099773243,"""4/4""",62,23,0,4,C79b,B1,#line_i_hd
138.17324263,0.133514739229,4,2,114,3,1,0.286235827664,"""4/4""",58,23,0,4,C79b,B1,#line_i_hd
138.329977324,0.116099773243,4,2,114,3,2,0.286235827664,"""4/4""",62,23,0,4,C79b,B1,#line_i_hd
138.446077098,0.133514739229,4,1,114,4,1,0.286235827664,"""4/4""",58,23,0,4,C79b,B1,#line_i_hd
138.884353741,0.127709750567,4,2,115,1,2,0.278129251701,"""4/4""",60,24,1,4,Fj7,B1,#line_i_hw
139.029478458,0.104489795918,4,2,115,2,1,0.278129251701,"""4/4""",55,24,0,4,Fj7,B1,#line_i_hw
139.133968254,0.156734693878,4,2,115,2,2,0.278129251701,"""4/4""",60,24,0,4,Fj7,B1,#line_i_hw
139.293605442,0.119002267574,4,2,115,3,1,0.273503401361,"""4/4""",55,24,0,4,Fj7,B1,#line_i_hw
139.459047619,0.107392290249,4,2,115,3,2,0.273503401361,"""4/4""",60,24,0,4,Fj7,B1,#line_i_hw
139.569342404,0.139319727891,4,2,115,4,1,0.273503401361,"""4/4""",57,24,0,4,Fj7,B1,#line_i_hw
139.708662132,0.124807256236,4,2,115,4,2,0.273503401361,"""4/4""",60,24,0,4,Fj7,B1,#line_i_hw
139.859591837,0.101587301587,4,2,116,1,1,0.275510204082,"""4/4""",57,24,0,4,Fj7,B1,#line_i_hw
139.993106576,0.124807256236,4,2,116,1,2,0.275510204082,"""4/4""",60,24,0,4,Fj7,B1,#line_i_hw
140.132426304,0.113197278912,4,2,116,2,1,0.275510204082,"""4/4""",55,24,0,4,Fj7,B1,#line_i_hw
140.265941043,0.130612244898,4,2,116,2,2,0.275510204082,"""4/4""",60,24,0,4,Fj7,B1,#line_i_hw
140.416870748,0.133514739229,4,2,116,3,1,0.271428571429,"""4/4""",53,24,0,4,Fj7,B1,#line_i_hw
140.550385488,0.11029478458,4,2,116,3,2,0.271428571429,"""4/4""",60,24,0,4,Fj7,B1,#line_i_hw
140.689705215,0.139319727891,4,1,116,4,1,0.271428571429,"""4/4""",52,24,0,4,Fj7,B1,#line_i_hw
141.159909297,0.0609523809524,4,4,117,1,4,0.283106575964,"""4/4""",59,24,0,4,Abm7b5,B1,#line_i_hw
141.264399093,0.124807256236,4,2,117,2,1,0.283106575964,"""4/4""",56,24,0,4,Abm7b5,B1,#line_i_hw
141.40952381,0.116099773243,4,2,117,2,2,0.283106575964,"""4/4""",59,24,0,4,Abm7b5,B1,#line_i_hw
141.540136054,0.116099773243,4,2,117,3,1,0.280566893424,"""4/4""",56,24,0,4,Abm7b5,B1,#line_i_hw
141.693968254,0.0986848072562,4,2,117,3,2,0.280566893424,"""4/4""",59,24,0,4,Abm7b5,B1,#line_i_hw
141.821678005,0.139319727891,4,4,117,4,2,0.280566893424,"""4/4""",54,24,0,4,Abm7b5,B1,#line_i_hw
141.99292517,0.0783673469388,4,4,117,4,4,0.280566893424,"""4/4""",59,24,0,4,Abm7b5,B1,#line_i_hw
142.088707483,0.124807256236,4,2,118,1,1,0.291394557823,"""4/4""",56,24,0,4,Db79b,B1,#line_i_hw
142.230929705,0.113197278912,4,2,118,1,2,0.291394557823,"""4/4""",59,24,0,4,Db79b,B1,#line_i_hw
142.364444444,0.130612244898,4,2,118,2,1,0.291394557823,"""4/4""",57,24,0,4,Db79b,B1,#line_i_hw
142.524081633,0.0957823129252,4,2,118,2,2,0.291394557823,"""4/4""",59,24,0,4,Db79b,B1,#line_i_hw
142.625668934,0.124807256236,4,1,118,3,1,0.271054421769,"""4/4""",56,24,0,4,Db79b,B1,#line_i_hw
143.069750567,0.0812698412698,4,2,118,4,2,0.271054421769,"""4/4""",56,24,0,4,Db79b,B1,lick
143.16553288,0.116099773243,4,1,119,1,1,0.28,"""4/4""",57,24,0,4,Db79b,B1,lick
143.638639456,0.130612244898,4,2,119,2,2,0.28,"""4/4""",55,25,1,4,Gb-7,B1,lick
143.917278912,0.156734693878,4,2,119,3,2,0.266326530612,"""4/4""",53,25,0,4,Gb-7,B1,line_w
144.166893424,0.0986848072562,4,2,119,4,2,0.266326530612,"""4/4""",53,25,0,4,Gb-7,B1,line_w
144.282993197,0.0522448979592,4,4,120,1,1,0.283401360544,"""4/4""",54,25,0,4,Ab7,B1,line_w
144.341043084,0.0812698412698,4,4,120,1,2,0.283401360544,"""4/4""",57,25,0,4,Ab7,B1,line_w
144.436825397,0.145124716553,4,4,120,1,3,0.283401360544,"""4/4""",53,25,0,4,Ab7,B1,line_w
144.593560091,0.113197278912,4,2,120,2,1,0.283401360544,"""4/4""",54,25,0,4,Ab7,B1,line_w
144.750294785,0.0986848072562,4,2,120,2,2,0.283401360544,"""4/4""",56,25,0,4,Ab7,B1,line_w
144.898321995,0.11029478458,4,4,120,3,2,0.292721088435,"""4/4""",58,25,0,4,Ab7,B1,line_w
145.055056689,0.087074829932,4,4,120,3,4,0.292721088435,"""4/4""",59,25,0,4,Ab7,B1,line_w
145.147936508,0.133514739229,4,2,120,4,1,0.292721088435,"""4/4""",61,25,0,4,Ab7,B1,line_w
145.319183673,0.113197278912,4,2,120,4,2,0.292721088435,"""4/4""",63,25,0,4,Ab7,B1,line_w
145.467210884,0.11029478458,4,2,121,1,1,0.267755102041,"""4/4""",65,25,0,4,Fm7b5,A3,line_w
145.597823129,0.11029478458,4,2,121,1,2,0.267755102041,"""4/4""",65,25,0,4,Fm7b5,A3,line_w
145.74585034,0.150929705215,4,4,121,2,2,0.267755102041,"""4/4""",66,25,0,4,Fm7b5,A3,line_w
145.896780045,0.089977324263,4,4,121,2,4,0.267755102041,"""4/4""",64,25,0,4,Fm7b5,A3,line_w
146.012879819,0.133514739229,4,2,121,3,1,0.29387755102,"""4/4""",65,25,0,4,Fm7b5,A3,line_w
146.146394558,0.119002267574,4,2,121,3,2,0.29387755102,"""4/4""",61,25,0,4,Fm7b5,A3,line_w
146.297324263,0.116099773243,4,2,121,4,1,0.29387755102,"""4/4""",58,25,0,4,Fm7b5,A3,line_w
146.448253968,0.0783673469388,4,2,121,4,2,0.29387755102,"""4/4""",55,25,0,4,Fm7b5,A3,line_w
146.584671202,0.127709750567,4,2,122,1,1,0.278639455782,"""4/4""",63,25,0,4,Bb79b,A3,line_w
146.721088435,0.11029478458,4,2,122,1,2,0.278639455782,"""4/4""",61,25,0,4,Bb79b,A3,line_w
146.863310658,0.153832199546,4,2,122,2,1,0.278639455782,"""4/4""",60,25,0,4,Bb79b,A3,line_w
147.02585034,0.0986848072562,4,2,122,2,2,0.278639455782,"""4/4""",58,25,0,4,Bb79b,A3,line_w
147.147755102,0.113197278912,4,1,122,3,1,0.282993197279,"""4/4""",56,25,0,4,Bb79b,A3,line_w
147.432653061,0.244897959184,4,1,122,4,1,0.282993197279,"""4/4""",65,25,0,4,Bb79b,A3,lick
147.690521542,0.371519274376,4,1,123,1,1,0.271020408163,"""4/4""",63,25,0,4,Eb-7,A3,lick
149.902222222,0.179954648526,4,3,125,1,1,0.275113378685,"""4/4""",69,26,1,4,Ab7,A3,lick
150.096689342,0.374421768707,4,3,125,1,3,0.275113378685,"""4/4""",72,26,0,4,Dbo7,A3,lick
150.476530612,0.162925170068,4,2,125,3,1,0.270328798186,"""4/4""",69,26,0,4,Dbo7,A3,lick
150.639455782,0.139319727891,4,2,125,3,2,0.270328798186,"""4/4""",65,26,0,4,Dbo7,A3,lick
151.309931973,0.203174603175,4,3,126,2,1,0.294705215419,"""4/4""",68,26,0,4,Db6,A3,#lick
151.513106576,0.38022675737,4,3,126,2,3,0.294705215419,"""4/4""",72,26,0,4,Db6,A3,#lick
151.930612245,0.104489795918,4,2,126,4,1,0.270011337868,"""4/4""",68,26,0,4,Db6,A3,#lick
152.057142857,0.148027210884,4,2,126,4,2,0.270011337868,"""4/4""",69,26,0,4,Db6,A3,#lick
152.740861678,0.159637188209,4,2,127,3,1,0.285170068027,"""4/4""",72,26,0,4,Dbo7,A3,#lick
152.906303855,0.333786848073,4,2,127,3,2,0.285170068027,"""4/4""",69,26,0,4,Dbo7,A3,#lick
153.254603175,0.165442176871,4,3,128,1,1,0.285170068027,"""4/4""",65,26,0,4,Dbo7,A3,#lick
